baseline-timestamp,baseline-diameter_eye_0,baseline-diameter_eye_1,baseline-diameter_binocular,baseline-HR,baseline-RR,Nback_HL-timestamp,Nback_HL-diameter_eye_0,Nback_HL-diameter_eye_1,Nback_HL-diameter_binocular,Nback_HL-HR,Nback_HL-RR,Nback_LL-timestamp,Nback_LL-diameter_eye_0,Nback_LL-diameter_eye_1,Nback_LL-diameter_binocular,Nback_LL-HR,Nback_LL-RR,Nback_ML-timestamp,Nback_ML-diameter_eye_0,Nback_ML-diameter_eye_1,Nback_ML-diameter_binocular,Nback_ML-HR,Nback_ML-RR,VIS_HL-timestamp,VIS_HL-diameter_eye_0,VIS_HL-diameter_eye_1,VIS_HL-diameter_binocular,VIS_HL-HR,VIS_HL-RR,VIS_LL-timestamp,VIS_LL-diameter_eye_0,VIS_LL-diameter_eye_1,VIS_LL-diameter_binocular,VIS_LL-HR,VIS_LL-RR,VIS_ML-timestamp,VIS_ML-diameter_eye_0,VIS_ML-diameter_eye_1,VIS_ML-diameter_binocular,VIS_ML-HR,VIS_ML-RR
,,,,,,59.51,2.7598452099944426,,2.7598452099944426,,,50.14,,2.5211531172219015,2.5211531172219015,,,70.32,,7.059431876727846e-06,7.059431876727846e-06,,,39.07,,2.4435294346353618,2.4435294346353618,,,41.8,3.2258652452644503,2.4064908614445586,2.8161780533545047,,,44.82,,2.3055150636627544,2.3055150636627544,,
,,,,,,59.53,,0.13645086060426945,0.13645086060426945,,,50.15,,2.4767847950022013,2.4767847950022013,,,70.32,,6.9345003487347226e-06,6.9345003487347226e-06,,,39.08,3.4377982359270205,2.470527597859209,2.9541629168931145,,,41.81,3.145046656279995,,3.145046656279995,,,44.83,,2.2778284441014685,2.2778284441014685,,
,,,,,,59.54,,0.1380440916507899,0.1380440916507899,,,50.16,4.709609764579934,2.524408043244007,3.6170089039119704,,,70.33,,6.9525571035830594e-06,6.9525571035830594e-06,,,39.08,3.4589111117560973,2.470527597859209,2.964719354807653,,,41.82,3.1083943611848963,2.398579906633678,2.753487133909287,,,44.84,,2.3461666209829377,2.3461666209829377,,
,,,,,,59.54,,0.13726710900818412,0.13726710900818412,,,50.17,,2.4999764359392804,2.4999764359392804,,,70.34,,6.6552017795221975e-06,6.6552017795221975e-06,,,39.09,3.4171967141827757,2.469838000405669,2.9435173572942226,,,41.83,3.1426750080701367,,3.1426750080701367,,,44.85,,2.338309934316392,2.338309934316392,,
,,,,,,59.55,,0.1358026567399915,0.1358026567399915,,,50.18,,2.469929364401643,2.469929364401643,,,70.51,,5.803309585609387e-06,5.803309585609387e-06,,,39.1,3.3592911676236086,2.4127625440979825,2.8860268558607958,,,41.84,3.1247718706395267,,3.1247718706395267,,,44.86,,2.279061039219654,2.279061039219654,,
,,,,,,59.56,,0.1363543837348488,0.1363543837348488,,,50.18,,2.5265796572407644,2.5265796572407644,,,70.54,,6.373209231450989e-06,6.373209231450989e-06,,,39.1,3.3592911676236086,2.4049232142699686,2.8821071909467886,,,41.84,3.0965989992682887,,3.0965989992682887,,,44.86,,2.2470494762421955,2.2470494762421955,,
,,,,,,59.57,2.7491508839219656,0.134862065102735,1.4420064745123502,,,50.19,,2.471218322138228,2.471218322138228,,,70.55,,6.759808798521505e-06,6.759808798521505e-06,,,39.11,,2.3890049544722904,2.3890049544722904,,,41.85,3.195839465435056,,3.195839465435056,,,44.88,,2.2676586394690292,2.2676586394690292,,
,,,,,,59.82,2.6994095712182062,,2.6994095712182062,,,50.2,4.727164525309332,2.423248965878311,3.575206745593822,,,70.56,,6.174271043750631e-06,6.174271043750631e-06,,,39.12,,2.4087303446297725,2.4087303446297725,,,41.86,3.136581673710296,2.402777182820496,2.769679428265396,,,44.89,,2.3255479449507583,2.3255479449507583,,
,,,,,,59.85,2.6473689411617154,0.12990570254112305,1.3886373218514192,,,50.21,,2.518550242583645,2.518550242583645,,,70.57,,6.846383377884727e-06,6.846383377884727e-06,,,39.13,,2.4597866072025334,2.4597866072025334,,,41.87,3.088113486771602,2.4042203893377896,2.746166938054696,,,44.9,,2.260261316070588,2.260261316070588,,
,,,,,,59.86,2.6821646787803988,,2.6821646787803988,,,50.22,,2.3979847553243063,2.3979847553243063,,,70.58,,7.055656425187724e-06,7.055656425187724e-06,,,39.14,3.3044275327004726,2.4645723417508703,2.884499937225671,,,41.88,3.110561595180582,2.40369839701246,2.7571299960965208,,,44.9,,2.2868457295108278,2.2868457295108278,,
,,,,,,59.87,,0.13216247793206795,0.13216247793206795,,,50.22,,2.4533888932990298,2.4533888932990298,,,70.59,,6.935505112030783e-06,6.935505112030783e-06,,,39.14,3.3044275327004726,2.3825369833705614,2.8434822580355172,,,41.88,3.1258831080245475,2.40369839701246,2.764790752518504,,,44.91,,2.2448138663365307,2.2448138663365307,,
,,,,,,59.88,2.7070011508764904,0.1313292326962805,1.4191651917863854,,,50.23,,2.4932430723944554,2.4932430723944554,,,70.6,,6.864284730259913e-06,6.864284730259913e-06,,,39.15,3.3673659675190533,2.3974015664541874,2.8823837669866204,,,41.89,3.115768230707053,,3.115768230707053,,,44.92,,2.254735361132944,2.254735361132944,,
,,,,,,59.9,2.7034536376506253,,2.7034536376506253,,,50.24,,2.485936647161865,2.485936647161865,,,70.6,,6.863127658995438e-06,6.863127658995438e-06,,,39.16,3.3656347872698773,2.4118474072387,2.8887410972542886,,,41.9,3.0942899074210115,2.3859154752092957,2.740102691315154,,,44.93,,2.274151543316062,2.274151543316062,,
,,,,,,59.91,2.696261763331331,,2.696261763331331,,,50.25,,2.415095680369792,2.415095680369792,,,70.61,,7.090953567390238e-06,7.090953567390238e-06,,,39.17,3.304326234237944,2.386639715206206,2.845482974722075,,,41.91,3.116815939985404,2.4271804256844387,2.7719981828349214,,,44.94,,2.2636831433477624,2.2636831433477624,,
,,,,,,59.92,,0.12744629458041795,0.12744629458041795,,,50.26,4.743496637720432,2.4379669607632852,3.590731799241859,,,70.62,,6.821616248339337e-06,6.821616248339337e-06,,,39.18,3.3144648485901955,2.3538252481032083,2.834145048346702,,,41.92,3.1236768217997803,2.4021920703779234,2.7629344460888516,,,44.94,,2.3222670773195544,2.3222670773195544,,
,,,,,,59.94,2.70042172647237,0.12885042533651633,1.4146360759044432,,,50.26,4.743496637720432,2.4559338759545883,3.59971525683751,,,70.63,,7.0375686952243975e-06,7.0375686952243975e-06,,,39.18,3.3144648485901955,2.4026637214576176,2.8585642850239066,,,41.92,3.1352142818962365,2.4021920703779234,2.76870317613708,,,44.95,,2.289699576898244,2.289699576898244,,
,,,,,,59.94,2.668964647146056,0.12885042533651633,1.3989075362412862,,,50.27,,2.456396581911977,2.456396581911977,,,70.64,,7.15187001552329e-06,7.15187001552329e-06,,,39.19,3.2551455951759687,2.4051848079877978,2.8301652015818832,,,41.93,3.172647961911188,2.445529205526047,2.8090885837186175,,,44.96,,2.1947853381512825,2.1947853381512825,,
,,,,,,59.95,2.694200447688769,,2.694200447688769,,,50.28,,2.50141317189781,2.50141317189781,,,70.65,3.9985487566040114,7.0954322854863095e-06,1.9992779260181484,,,39.2,3.2675761690905047,2.401575001029743,2.834575585060124,,,41.94,3.164572333797512,2.4071523724444868,2.7858623531209994,,,44.97,,2.192717773669853,2.192717773669853,,
,,,,,,59.96,2.69907973631244,,2.69907973631244,,,50.29,,2.4726346877151317,2.4726346877151317,,,70.66,,7.029611994060616e-06,7.029611994060616e-06,,,39.21,3.289280014427737,2.3671102332313576,2.8281951238295475,,,41.94,3.164572333797512,2.406885617361004,2.785728975579258,,,44.98,,2.1688267053675387,2.1688267053675387,,
,,,,,,59.97,2.68901770978132,,2.68901770978132,,,50.3,,2.4864658616553608,2.4864658616553608,,,70.67,,7.173128588339128e-06,7.173128588339128e-06,,,39.22,3.247151562244757,2.4251516579347707,2.8361516100897637,,,41.95,3.1277260070014887,2.4167663569310363,2.7722461819662625,,,44.98,,2.1326516164500595,2.1326516164500595,,
