baseline-timestamp,baseline-diameter_eye_0,baseline-diameter_eye_1,baseline-diameter_binocular,baseline-HR,baseline-RR,Nback_HL-timestamp,Nback_HL-diameter_eye_0,Nback_HL-diameter_eye_1,Nback_HL-diameter_binocular,Nback_HL-HR,Nback_HL-RR,Nback_LL-timestamp,Nback_LL-diameter_eye_0,Nback_LL-diameter_eye_1,Nback_LL-diameter_binocular,Nback_LL-HR,Nback_LL-RR,Nback_ML-timestamp,Nback_ML-diameter_eye_0,Nback_ML-diameter_eye_1,Nback_ML-diameter_binocular,Nback_ML-HR,Nback_ML-RR,VIS_HL-timestamp,VIS_HL-diameter_eye_0,VIS_HL-diameter_eye_1,VIS_HL-diameter_binocular,VIS_HL-HR,VIS_HL-RR,VIS_LL-timestamp,VIS_LL-diameter_eye_0,VIS_LL-diameter_eye_1,VIS_LL-diameter_binocular,VIS_LL-HR,VIS_LL-RR,VIS_ML-timestamp,VIS_ML-diameter_eye_0,VIS_ML-diameter_eye_1,VIS_ML-diameter_binocular,VIS_ML-HR,VIS_ML-RR
25.57,,6.915341206761812e-08,6.915341206761812e-08,,,9.82,1.879957057846248,40.50707864676661,21.193517852306428,,,9.94,1.8078056948948595,,1.8078056948948595,,,10.11,2.010516214629454,,2.010516214629454,,,11.64,4.541823776673015,3.4307998987978303,3.9863118377354225,,,11.06,6.3400017572003815,,6.3400017572003815,,,10.88,,3.147626705210353,3.147626705210353,,
25.58,4.224379994196592,7.124595247972787e-08,2.112190032721272,,,9.83,1.8720588019711848,41.254146031018735,21.56310241649496,,,9.95,1.8319492346075392,,1.8319492346075392,,,10.12,1.9980162983098568,,1.9980162983098568,,,11.65,4.322187421307303,,4.322187421307303,,,11.06,6.496210557924478,,6.496210557924478,,,10.89,,3.1456139646110763,3.1456139646110763,,
25.59,4.226748891715912,7.024931391687472e-08,2.113374480982613,,,9.84,1.8851892810229929,39.88642353237858,20.885806406700787,,,9.96,1.863433195103632,,1.863433195103632,,,10.13,2.086397245480448,,2.086397245480448,,,11.66,,3.3805648037901643,3.3805648037901643,,,11.08,6.243829358174668,,6.243829358174668,,,10.91,,3.235331392840226,3.235331392840226,,
25.6,4.2167479522804845,7.07548748593683e-08,2.1083740115176797,,,9.84,1.8851892810229929,40.35384031774872,21.119514799385858,,,9.96,1.8362245104335864,,1.8362245104335864,,,10.14,2.0247976374620533,,2.0247976374620533,,,11.67,4.2361752568977735,,4.2361752568977735,,,11.1,6.460704703874262,,6.460704703874262,,,10.93,,3.2925352251006617,3.2925352251006617,,
25.6,4.2167479522804845,0.2633705000925396,2.240059226186512,,,9.84,1.8981940161222088,39.88642353237858,20.892308774250395,,,9.97,1.8813577291005512,,1.8813577291005512,,,10.14,2.01489061946989,,2.01489061946989,,,11.68,4.23115872470287,3.5427144249689735,3.8869365748359215,,,11.15,6.217079636834269,,6.217079636834269,,,10.94,,3.2148427470665366,3.2148427470665366,,
25.61,4.23729825627707,,4.23729825627707,,,9.84,1.8981940161222088,40.35384031774872,21.126017166935465,,,9.98,1.8809157782989057,,1.8809157782989057,,,10.15,2.0187615253545075,,2.0187615253545075,,,11.68,4.23115872470287,3.4585811362743746,3.8448699304886222,,,11.26,6.339780042669134,,6.339780042669134,,,10.95,,3.1532230595758404,3.1532230595758404,,
25.62,4.219770742184388,,4.219770742184388,,,9.85,1.876511617439492,,1.876511617439492,,,9.99,1.8862319859661665,,1.8862319859661665,,,10.16,2.0132806655166817,,2.0132806655166817,,,11.69,,3.3913217535732927,3.3913217535732927,,,11.3,6.5653246980406985,,6.5653246980406985,,,10.98,,3.175226644791409,3.175226644791409,,
25.63,4.224479114712431,0.2663020061133368,2.245390560412884,,,9.86,1.8809530169076696,,1.8809530169076696,,,10.0,1.8986789323294624,,1.8986789323294624,89.0,657.0,10.17,2.019819984264473,,2.019819984264473,,,11.7,,3.2753032541673326,3.2753032541673326,,,11.3,6.311363048218827,,6.311363048218827,,,11.0,,2.98175243172863,2.98175243172863,80.0,725.0
25.64,4.215628689124427,0.2655652122762767,2.240596950700352,,,9.87,1.8726697889883417,,1.8726697889883417,,,10.0,1.8733588013731688,,1.8733588013731688,89.0,657.0,10.18,2.0197997995682315,22.41835060329628,12.219075201432256,,,11.71,,3.2361214670981107,3.2361214670981107,,,11.32,6.3694124485245665,,6.3694124485245665,,,11.01,,3.0151570493329585,3.0151570493329585,,
25.64,4.215628689124427,0.26649292679954706,2.2410608079619867,,,9.88,1.9104135106830042,,1.9104135106830042,,,10.01,1.8794467676958624,,1.8794467676958624,,,10.18,2.076650672471964,22.41835060329628,12.247500637884121,,,11.72,,3.3864096227600946,3.3864096227600946,,,11.34,6.3440197814611174,,6.3440197814611174,,,11.02,,3.0672682538154827,3.0672682538154827,,
25.65,,0.2654827581745248,0.2654827581745248,,,9.88,1.8993569619786697,,1.8993569619786697,,,10.02,1.8403769939009968,,1.8403769939009968,,,10.19,2.0474925217344793,,2.0474925217344793,,,11.73,,3.2800102687543546,3.2800102687543546,,,11.5,6.518036209545125,,6.518036209545125,,,11.02,,3.1594717339860603,3.1594717339860603,,
25.66,4.258723933298028,,4.258723933298028,,,9.89,1.88719622734616,,1.88719622734616,,,10.03,1.8590641200160365,,1.8590641200160365,,,10.2,2.0225009546340216,,2.0225009546340216,,,11.74,,3.365954272014024,3.365954272014024,,,11.51,6.7034718988457165,,6.7034718988457165,,,11.03,,3.1220244168061573,3.1220244168061573,,
25.67,4.282946833405903,,4.282946833405903,,,9.9,1.8992097394249905,41.204676967211476,21.551943353318233,,,10.04,1.891770059286625,,1.891770059286625,,,10.21,2.0508991069097315,21.13801572862626,11.594457417767996,,,11.74,,3.329211577037136,3.329211577037136,,,11.62,6.7931267111868525,,6.7931267111868525,,,11.04,,3.1195107933603428,3.1195107933603428,,
25.68,,0.264607028671406,0.264607028671406,,,9.91,1.911861928894876,41.98954409456844,21.950703011731658,,,10.04,1.9233950307485448,,1.9233950307485448,,,10.22,2.08130704376647,,2.08130704376647,,,11.75,,3.3173724587076734,3.3173724587076734,,,11.82,6.8442169687689285,,6.8442169687689285,,,11.05,,3.1831972114156097,3.1831972114156097,,
25.68,,0.2632064814291885,0.2632064814291885,,,9.92,1.905716211442389,41.85836485688703,21.88204053416471,,,10.05,1.9101658149597485,,1.9101658149597485,,,10.23,2.003636182899369,,2.003636182899369,,,11.76,,3.4038095952364933,3.4038095952364933,,,11.9,6.569785059032602,,6.569785059032602,,,11.06,,3.145645714863859,3.145645714863859,,
25.69,4.237083607489844,0.26817217830988405,2.252627892899864,,,9.92,1.8764585714054425,41.85836485688703,21.867411714146236,,,10.06,1.9274001305241533,,1.9274001305241533,,,10.24,2.0304429045302768,,2.0304429045302768,,,11.77,,3.3687020151765426,3.3687020151765426,,,11.92,6.6063734466082815,,6.6063734466082815,,,11.06,,3.1871842190225057,3.1871842190225057,,
25.7,4.234332741099172,,4.234332741099172,,,9.93,1.858942449224946,,1.858942449224946,,,10.07,1.897860996147668,,1.897860996147668,,,10.25,2.0669859646488065,,2.0669859646488065,,,11.78,,3.3703773228591207,3.3703773228591207,,,11.94,6.680935314260798,,6.680935314260798,,,11.07,,3.1543934498500628,3.1543934498500628,,
25.72,4.2738276472922685,0.266597886474271,2.2702127668832697,,,9.94,1.898279723915919,,1.898279723915919,,,10.08,1.8719178453229852,,1.8719178453229852,,,10.26,2.0557900989773725,,2.0557900989773725,,,11.78,,3.363588557569708,3.363588557569708,,,12.0,,,,78.0,736.0,11.08,,3.1913479675102225,3.1913479675102225,,
25.75,4.255168725292331,0.2646383746317035,2.2599035499620173,,,9.95,1.883042226272188,,1.883042226272188,,,10.08,1.8756877537086751,,1.8756877537086751,,,10.26,2.123200700695711,,2.123200700695711,,,11.79,,3.3089517012246095,3.3089517012246095,,,12.1,6.836154140969115,,6.836154140969115,,,11.09,,3.2585396734245498,3.2585396734245498,,
25.76,4.277694569413395,0.26787389675587964,2.2727842330846375,,,9.96,1.9097114403235205,,1.9097114403235205,,,10.09,1.899658824109024,,1.899658824109024,,,10.27,2.073962022917161,,2.073962022917161,,,11.8,,3.3862351284472947,3.3862351284472947,,,12.19,6.861899972998942,,6.861899972998942,,,11.1,,3.2241377783816985,3.2241377783816985,,
25.76,4.321191945012154,0.26787389675587964,2.294532920884017,,,9.97,1.9173457788877928,,1.9173457788877928,,,10.1,1.9272008504679667,,1.9272008504679667,,,10.28,2.067990846865222,,2.067990846865222,,,11.81,,3.457602933293165,3.457602933293165,,,12.81,6.755469454507664,,6.755469454507664,,,11.1,,3.162566613907084,3.162566613907084,,
25.78,4.25791124317339,,4.25791124317339,,,9.98,1.903815732427836,,1.903815732427836,,,10.11,1.8483878139945982,,1.8483878139945982,,,10.29,2.0440530703594715,,2.0440530703594715,,,11.82,,3.3870890469789487,3.3870890469789487,,,12.82,6.968759353320464,24.184464135919328,15.576611744619896,,,11.11,,3.203497797382686,3.203497797382686,,
25.79,,0.2640749143535959,0.2640749143535959,,,9.99,1.8843728623064708,,1.8843728623064708,,,10.12,1.9129663810231257,,1.9129663810231257,,,10.3,2.05054303347608,,2.05054303347608,,,11.82,,3.3243802989609765,3.3243802989609765,,,12.82,6.968759353320464,24.88258156467538,15.925670458997923,,,11.12,,3.308270367447689,3.308270367447689,,
25.8,4.28929294577116,0.2648787676240743,2.277085856697617,,,10.0,1.8819952478749395,,1.8819952478749395,77.0,776.0,10.12,1.9070362388024364,,1.9070362388024364,,,10.3,2.016573916277892,,2.016573916277892,,,11.83,,3.4139513078339525,3.4139513078339525,,,12.82,7.06792864850357,24.184464135919328,15.62619639221145,,,11.13,,3.257395681190697,3.257395681190697,,
25.8,4.28929294577116,0.27027224424211205,2.279782595006636,,,10.01,1.8967605444602973,,1.8967605444602973,,,10.13,1.9363744400179657,,1.9363744400179657,,,10.31,2.041199410207471,,2.041199410207471,,,11.84,,3.4026745004703165,3.4026745004703165,,,12.82,7.06792864850357,24.88258156467538,15.975255106589476,,,11.14,,3.1573989049254805,3.1573989049254805,,
25.8,4.259930231226555,0.2648787676240743,2.2624044994253145,,,10.02,1.8736414297519484,,1.8736414297519484,,,10.14,1.948507102057192,,1.948507102057192,,,10.32,2.0376397458897397,,2.0376397458897397,,,11.85,,3.3685793737078886,3.3685793737078886,,,12.83,7.158831852655162,,7.158831852655162,,,11.14,,3.1800697162198945,3.1800697162198945,,
25.8,4.259930231226555,0.27027224424211205,2.2651012377343336,,,10.03,1.9013727738262591,,1.9013727738262591,,,10.15,1.8872772280034509,,1.8872772280034509,,,10.33,2.052192637133209,,2.052192637133209,,,11.86,,3.333417113186915,3.333417113186915,,,12.84,7.234963372051301,,7.234963372051301,,,11.15,,3.2112556550087445,3.2112556550087445,,
25.81,4.274783949046885,0.2705726951016714,2.2726783220742783,,,10.04,1.8942838846989911,,1.8942838846989911,,,10.16,1.8848485729748643,,1.8848485729748643,,,10.34,2.0297614158085544,,2.0297614158085544,,,11.86,,3.3975052004266963,3.3975052004266963,,,12.85,7.078807684843882,24.81010517243028,15.944456428637082,,,11.16,3.4987910611395145,3.1904455725452854,3.3446183168424,,
25.83,,0.2707942195689726,0.2707942195689726,,,10.05,1.8738735817357937,,1.8738735817357937,,,10.17,1.8708185851207557,,1.8708185851207557,,,10.34,2.0669461696614433,,2.0669461696614433,,,11.87,,3.3764618536863322,3.3764618536863322,,,12.86,6.9931264199478695,,6.9931264199478695,,,11.17,,3.305439662147585,3.305439662147585,,
25.84,4.302251864531232,0.2738574708942806,2.2880546677127565,,,10.06,1.9099123659910149,,1.9099123659910149,,,10.18,1.8808363643826391,,1.8808363643826391,,,10.35,2.0579645430729387,,2.0579645430729387,,,11.88,,3.406721266144693,3.406721266144693,,,12.86,7.066422780545154,,7.066422780545154,,,11.18,3.5009828002721424,3.2999011759639187,3.400441988118031,,
25.85,4.299890507111286,0.2707600725368116,2.2853252898240486,,,10.06,1.907614566059182,,1.907614566059182,,,10.18,1.901106934437489,,1.901106934437489,,,10.36,2.0337720656097678,,2.0337720656097678,,,11.89,,3.345697593584398,3.345697593584398,,,12.87,7.0973343554355255,25.42492960385318,16.261131979644354,,,11.18,3.5009828002721424,3.3282227824508954,3.414602791361519,,
25.86,,0.2706051802516129,0.2706051802516129,,,10.07,1.909920172512925,,1.909920172512925,,,10.19,1.8835408009750343,,1.8835408009750343,,,10.37,2.05547471587461,,2.05547471587461,,,11.9,,3.416754341921502,3.416754341921502,,,12.88,7.16908971796596,24.812579712172422,15.990834715069191,,,11.19,,3.3428386907549736,3.3428386907549736,,
25.87,4.295757487102879,0.2714712142734197,2.283614350688149,,,10.08,1.9097120564946688,,1.9097120564946688,,,10.2,1.8873646494840168,,1.8873646494840168,,,10.38,2.0661617621066704,,2.0661617621066704,,,11.9,,3.395269563059707,3.395269563059707,,,12.89,7.226464746789705,25.659584922361645,16.443024834575674,,,11.2,,3.265384155945652,3.265384155945652,,
25.88,4.269762470191644,0.271035088262148,2.270398779226896,,,10.09,1.8846814025250067,,1.8846814025250067,,,10.21,1.8777750720697008,2.1450756620967377,2.0114253670832194,,,10.39,2.0395692610412026,,2.0395692610412026,,,11.91,,3.3816344524046653,3.3816344524046653,,,12.9,7.195265336938628,,7.195265336938628,,,11.21,,3.4097323212358552,3.4097323212358552,,
25.88,4.305772415547243,0.271035088262148,2.2884037519046956,,,10.1,1.9037376056398083,,1.9037376056398083,,,10.22,1.8887941364060088,,1.8887941364060088,,,10.4,2.019140242304497,,2.019140242304497,,,11.92,,3.427989454207105,3.427989454207105,,,12.9,7.1502849357060825,,7.1502849357060825,,,11.22,,3.3695487994444786,3.3695487994444786,,
25.89,,0.27165165660105983,0.27165165660105983,,,10.1,1.9126805293152105,,1.9126805293152105,,,10.22,1.887855649352854,,1.887855649352854,,,10.41,2.031427154789453,,2.031427154789453,,,11.93,,3.4070482040262355,3.4070482040262355,,,12.91,7.201196858880706,,7.201196858880706,,,11.22,,3.291495537822259,3.291495537822259,,
25.9,4.2806426888187055,0.2708908277861001,2.2757667583024026,,,10.11,1.8855950661853451,,1.8855950661853451,,,10.23,1.8815436653150797,,1.8815436653150797,,,10.42,2.0080297487427545,,2.0080297487427545,,,11.94,,3.427751328515163,3.427751328515163,,,12.92,7.1597902647434815,25.086077952929074,16.122934108836276,,,11.23,,3.354666274809438,3.354666274809438,,
25.91,4.303222171270982,,4.303222171270982,,,10.12,1.9200214910506859,,1.9200214910506859,,,10.24,1.861532852410968,,1.861532852410968,,,10.42,2.029603204262356,,2.029603204262356,,,11.94,,3.3583199797905183,3.3583199797905183,,,12.93,7.2066575444173235,25.847278839914413,16.526968192165867,,,11.24,,3.3284190115585632,3.3284190115585632,,
25.92,4.331390304801939,0.271842058985267,2.301616181893603,,,10.13,1.8951347660007336,,1.8951347660007336,,,10.25,1.863541545815624,,1.863541545815624,,,10.43,2.0203400295374827,,2.0203400295374827,,,11.95,,3.3603014512322718,3.3603014512322718,,,12.94,7.127682384167082,25.24961501727347,16.188648700720275,,,11.25,,3.374887453558925,3.374887453558925,,
25.94,4.3253964974033305,,4.3253964974033305,,,10.14,1.8800034776954966,,1.8800034776954966,,,10.26,1.8542352834372535,,1.8542352834372535,,,10.44,2.0740415546013478,,2.0740415546013478,,,11.96,,3.3457121676952624,3.3457121676952624,,,12.94,7.146955796333028,25.24961501727347,16.19828540680325,,,11.26,,3.423157292765242,3.423157292765242,,
25.94,4.320271920860604,,4.320271920860604,,,10.15,1.8757020508490343,,1.8757020508490343,,,10.26,1.8906126068511453,,1.8906126068511453,,,10.45,2.0645312988711426,,2.0645312988711426,,,11.97,,3.4286189208972577,3.4286189208972577,,,12.95,7.2535365451832705,,7.2535365451832705,,,11.26,,3.3568896017778633,3.3568896017778633,,
25.95,,0.2732337401409363,0.2732337401409363,,,10.16,1.938009751101453,,1.938009751101453,,,10.27,1.8947679880262358,,1.8947679880262358,,,10.46,2.057326161939943,,2.057326161939943,,,11.98,,3.406542283156525,3.406542283156525,,,12.96,7.357143606863754,24.97007594232339,16.16360977459357,,,11.27,3.56861803688427,3.3093905403294714,3.4390042886068706,,
25.96,4.322020737246589,,4.322020737246589,,,10.17,1.8938089090714785,,1.8938089090714785,,,10.28,1.8505531882199568,,1.8505531882199568,,,10.46,2.1041232442926816,,2.1041232442926816,,,11.98,,3.4604372056605084,3.4604372056605084,,,12.97,7.2156500770302365,,7.2156500770302365,,,11.28,3.5811231050564145,3.34662450555478,3.4638738053055973,,
25.97,4.376218710412325,0.27027945571432554,2.3232490830633252,,,10.18,1.9176860200872083,,1.9176860200872083,,,10.3,1.9114364884832225,,1.9114364884832225,,,10.47,2.040521278967593,,2.040521278967593,,,11.99,,3.403531414113941,3.403531414113941,,,12.98,7.146080683901722,,7.146080683901722,,,11.29,,3.4184813245012773,3.4184813245012773,,
25.98,4.308871512818617,0.2749243748160536,2.291897943817335,,,10.18,1.9149953833715203,,1.9149953833715203,,,10.3,1.8553736128035692,,1.8553736128035692,,,10.48,2.101243821766196,,2.101243821766196,,,12.0,,3.448211232011672,3.448211232011672,76.0,773.0,12.98,7.100054350843724,,7.100054350843724,,,11.3,,3.5388641871743816,3.5388641871743816,,
25.99,4.308390856960517,0.2733854600740373,2.2908881585172773,,,10.19,1.8846806288235087,,1.8846806288235087,,,10.31,1.9042918949762213,,1.9042918949762213,,,10.49,2.1004546032898017,,2.1004546032898017,,,12.01,,3.336806290613016,3.336806290613016,,,12.99,7.200587685582386,,7.200587685582386,,,11.3,,3.4075491343934283,3.4075491343934283,,
26.0,,,,65.0,920.0,10.2,1.8894074157572136,,1.8894074157572136,,,10.32,1.8257262796338996,,1.8257262796338996,,,10.5,2.042448639684027,,2.042448639684027,,,12.02,,3.4158422559676898,3.4158422559676898,,,13.0,,,,78.0,760.0,11.31,,3.513751755592541,3.513751755592541,,
26.01,4.3502245435853535,,4.3502245435853535,,,10.22,1.877573825960608,,1.877573825960608,,,10.33,1.8339610146804248,,1.8339610146804248,,,10.5,2.0633341341910523,,2.0633341341910523,,,12.02,,3.4196822085628162,3.4196822085628162,,,13.01,7.154470793042795,,7.154470793042795,,,11.32,3.6293619802409536,3.4015918907609706,3.515476935500962,,
26.02,4.366198969430532,0.27129103396453835,2.3187450016975353,,,10.22,1.9412277531336688,,1.9412277531336688,,,10.34,1.8202818701876111,2.1361724531196065,1.9782271616536087,,,10.51,2.039319449993673,,2.039319449993673,,,12.03,,3.4515332195527297,3.4515332195527297,,,13.02,7.089764139230693,,7.089764139230693,,,11.33,3.547032305014697,3.3555501493291007,3.4512912271718985,,
26.04,4.338016919010642,0.2721101404873893,2.305063529749016,,,10.23,1.911653356105744,,1.911653356105744,,,10.34,1.8189272753107164,2.1361724531196065,1.9775498642151614,,,10.52,2.022382180526888,20.568641054031673,11.295511617279281,,,12.04,,3.4399461517622147,3.4399461517622147,,,13.03,7.102365659629442,,7.102365659629442,,,11.34,,3.4405669437232618,3.4405669437232618,,
26.06,4.372932280508223,0.2728756204392223,2.322903950473723,,,10.24,1.891039410649594,,1.891039410649594,,,10.35,1.8668571058864247,,1.8668571058864247,,,10.53,2.0488837339272026,21.51730499243794,11.78309436318257,,,12.05,,3.4603982657255403,3.4603982657255403,,,13.04,7.141081336971202,26.136719205820803,16.638900271396004,,,11.34,,3.3786285376050427,3.3786285376050427,,
26.06,4.372932280508223,0.27328019933933523,2.323106239923779,,,10.25,1.857523249395315,,1.857523249395315,,,10.36,1.835984382669812,,1.835984382669812,,,10.54,2.03913274643611,21.193731605186787,11.616432175811449,,,12.06,,3.4678060998969493,3.4678060998969493,,,13.05,7.116058994948879,25.5929272390593,16.35449311700409,,,11.35,,3.404620419569764,3.404620419569764,,
26.08,4.3990629823026195,,4.3990629823026195,,,10.26,1.8994480841426784,,1.8994480841426784,,,10.37,1.7951507024345381,,1.7951507024345381,,,10.55,,21.38785922726696,21.38785922726696,,,12.06,,3.4131121000628566,3.4131121000628566,,,13.06,7.087517278813534,,7.087517278813534,,,11.36,,3.4642402801737098,3.4642402801737098,,
26.09,4.3779010146341095,,4.3779010146341095,,,10.26,1.95697912061832,,1.95697912061832,,,10.38,1.867861744210944,2.1985312394444776,2.033196491827711,,,10.56,,20.880901758329745,20.880901758329745,,,12.07,,3.5075255555012075,3.5075255555012075,,,13.07,,24.791564329812637,24.791564329812637,,,11.37,3.5595378934110293,3.432122986752196,3.4958304400816127,,
26.1,4.3496891193851175,,4.3496891193851175,,,10.27,1.9231177464087703,,1.9231177464087703,,,10.38,1.7785188304756336,2.1985312394444776,1.9885250349600556,,,10.57,2.062501254780612,20.92977614650102,11.496138700640817,,,12.08,,3.4264745331198903,3.4264745331198903,,,13.08,7.010544318315861,,7.010544318315861,,,11.38,3.5739609885446866,3.3502287936402086,3.4620948910924474,,
26.11,4.357067476710794,,4.357067476710794,,,10.28,1.9026852710491304,,1.9026852710491304,,,10.4,1.8055482941574752,,1.8055482941574752,,,10.58,2.0574251699857102,20.981325280982283,11.519375225483996,,,12.09,,3.5277953111082647,3.5277953111082647,,,13.09,7.075407244787796,,7.075407244787796,,,11.39,3.5632122587099286,3.435666148870748,3.499439203790338,,
26.15,4.388730606540486,,4.388730606540486,,,10.29,1.914090314258165,,1.914090314258165,,,10.41,1.8496555970623407,,1.8496555970623407,,,10.59,2.0496682235255617,,2.0496682235255617,,,12.1,,3.3718317733556944,3.3718317733556944,,,13.1,6.98828681423602,,6.98828681423602,,,11.4,3.5899955118262183,3.5334395097244653,3.561717510775342,,
26.16,4.41224879624727,,4.41224879624727,,,10.3,1.866258506158816,,1.866258506158816,,,10.42,1.8725765662678688,,1.8725765662678688,,,10.6,2.0445673524678942,20.54592638110882,11.295246866788357,,,12.1,,3.4438002013168267,3.4438002013168267,,,13.1,6.974004850796748,,6.974004850796748,,,11.4,3.5899955118262183,3.4745950423534127,3.5322952770898155,,
26.19,4.339572435837248,,4.339572435837248,,,10.3,1.8627209363216917,,1.8627209363216917,,,10.42,1.8347059427959904,,1.8347059427959904,,,10.6,2.0824075133858857,20.54592638110882,11.314166947247353,,,12.11,,3.3942309751941484,3.3942309751941484,,,13.12,6.845604960428128,25.19445934894537,16.02003215468675,,,11.41,3.5462253202730123,3.4513719057338488,3.4987986130034305,,
26.2,4.380353708608027,,4.380353708608027,,,10.31,1.9546766754975409,,1.9546766754975409,,,10.43,1.8112059531250293,,1.8112059531250293,,,10.6,2.0824075133858857,21.250130700604295,11.66626910699509,,,12.14,,3.4238596352883555,3.4238596352883555,,,13.13,6.968351736299182,,6.968351736299182,,,11.42,,3.4590553031244213,3.4590553031244213,,
26.23,4.386628056662431,,4.386628056662431,,,10.32,1.8880953232774824,,1.8880953232774824,,,10.44,1.86253887563402,,1.86253887563402,,,10.6,2.0445673524678942,21.250130700604295,11.647349026536094,,,12.15,,3.3906681622702406,3.3906681622702406,,,13.14,,24.32700164559592,24.32700164559592,,,11.43,3.5688638957375973,3.3525627565703893,3.4607133261539933,,
26.24,4.37307514997829,,4.37307514997829,,,10.33,1.8545715098156903,,1.8545715098156903,,,10.45,1.837462236121785,,1.837462236121785,,,10.61,1.9861499453471692,21.090146329020122,11.538148137183645,,,12.17,,3.417994250403053,3.417994250403053,,,13.15,6.818239581435106,,6.818239581435106,,,11.44,3.5575444916678136,3.3061490618859133,3.4318467767768635,,
26.25,4.322943446847683,,4.322943446847683,,,10.34,1.9138193537580996,,1.9138193537580996,,,10.46,1.8419616466844893,,1.8419616466844893,,,10.62,2.027871954091143,,2.027871954091143,,,12.18,,3.5080809560836266,3.5080809560836266,,,13.16,6.750235921630943,,6.750235921630943,,,11.44,3.5575444916678136,3.3580506845498923,3.457797588108853,,
26.27,4.34278755129937,,4.34278755129937,,,10.34,1.8915535188897867,,1.8915535188897867,,,10.46,1.8633556069938653,,1.8633556069938653,,,10.64,2.048648118589675,20.980211516153464,11.51442981737157,,,12.19,,3.4314659695121508,3.4314659695121508,,,13.17,6.70026223970469,24.46595835149845,15.583110295601571,,,11.45,,3.3862041786820187,3.3862041786820187,,
26.28,4.331694249990964,,4.331694249990964,,,10.35,1.8902319662005505,,1.8902319662005505,,,10.47,1.840052844548401,,1.840052844548401,,,10.64,2.038532186693777,20.980211516153464,11.50937185142362,,,12.2,,3.582335374684084,3.582335374684084,,,13.18,6.631855726360749,,6.631855726360749,,,11.46,,3.3393978484188724,3.3393978484188724,,
26.3,4.3410947457538365,0.2707089715910948,2.3059018586724656,,,10.36,1.8928969068468413,,1.8928969068468413,,,10.48,1.8453497107246244,,1.8453497107246244,,,10.68,2.044087574070685,20.636917566590363,11.340502570330523,,,12.2,,3.4928077507509303,3.4928077507509303,,,13.18,6.64732903683937,,6.64732903683937,,,11.47,3.658866692613653,,3.658866692613653,,
26.3,4.295318590881563,0.2707089715910948,2.283013781236329,,,10.37,1.8977516386753568,,1.8977516386753568,,,10.49,1.876250429977077,,1.876250429977077,,,10.68,2.044087574070685,21.45905925364308,11.751573413856882,,,12.21,,3.5342134326368444,3.5342134326368444,,,13.2,6.553192682063397,,6.553192682063397,,,11.48,3.6549804164551674,3.4344968928844706,3.544738654669819,,
26.31,4.33653596891693,,4.33653596891693,,,10.38,1.8853356209366867,,1.8853356209366867,,,10.5,1.8113902459046551,,1.8113902459046551,,,10.68,2.0091322711742765,20.636917566590363,11.32302491888232,,,12.22,,3.5014650114391905,3.5014650114391905,,,13.2,6.574693720943074,,6.574693720943074,,,11.48,3.6549804164551674,3.4231650005516845,3.5390727085034257,,
26.33,4.3297592539419965,0.2690246133628689,2.2993919336524327,,,10.38,1.919575789123452,,1.919575789123452,,,10.5,1.8852719790400525,,1.8852719790400525,,,10.68,2.0091322711742765,21.45905925364308,11.734095762408678,,,12.23,,3.4833353814143915,3.4833353814143915,,,13.21,6.593035818572671,,6.593035818572671,,,11.49,,3.4151997099928724,3.4151997099928724,,
26.34,4.290806583838473,,4.290806583838473,,,10.39,1.90051435075944,,1.90051435075944,,,10.51,1.9082937180471096,,1.9082937180471096,,,10.69,2.0617041717704074,,2.0617041717704074,,,12.24,,3.4558407747001936,3.4558407747001936,,,13.22,6.561879173355592,23.09641395151975,14.829146562437671,,,11.5,3.5888409529056142,3.460183543986435,3.5245122484460243,,
26.35,4.279245120987872,0.2695180615328161,2.274381591260344,,,10.4,1.903867885815544,,1.903867885815544,,,10.52,1.8523998420344328,,1.8523998420344328,,,10.72,1.9840167926385612,,1.9840167926385612,,,12.27,,3.55329500578988,3.55329500578988,,,13.23,6.452258207361063,,6.452258207361063,,,11.51,3.6045566081457285,,3.6045566081457285,,
26.37,4.313137611925503,,4.313137611925503,,,10.41,1.9198107931953063,,1.9198107931953063,,,10.53,1.8826331897740705,,1.8826331897740705,,,10.72,2.1407587845969265,,2.1407587845969265,,,12.28,,3.5757310514370158,3.5757310514370158,,,13.24,6.3749343159633245,,6.3749343159633245,,,11.52,3.620359100467687,3.423174423841284,3.5217667621544857,,
26.38,4.3134290739222685,0.26845448452483944,2.290941779223554,,,10.42,1.9065500688365584,,1.9065500688365584,,,10.54,1.9689752885366067,,1.9689752885366067,,,10.73,1.994321217627932,,1.994321217627932,,,12.3,,3.5144684441392107,3.5144684441392107,,,13.25,6.432406693412179,,6.432406693412179,,,11.52,3.620359100467687,3.480271252402984,3.5503151764353356,,
26.39,4.305567299394253,,4.305567299394253,,,10.42,1.926431175262308,,1.926431175262308,,,10.54,1.9727247321819985,,1.9727247321819985,,,10.74,1.9665215191652672,20.35394232185366,11.160231920509462,,,12.43,5.878596030893225,,5.878596030893225,,,13.26,6.358565468650433,,6.358565468650433,,,11.53,3.56596990641209,3.5111888519958563,3.5385793792039735,,
